Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
0.0,9.0,10.5,39.0,27.0,1009.5,6.0,33.9,False,False
0.0,6.0,10.1,43.0,44.0,1010.4,7.0,31.4,False,False
0.0,7.8,10.6,35.0,41.0,1010.3,5.0,32.2,False,False
0.0,6.8,10.6,35.0,57.0,1009.5,2.0,30.6,False,False
0.0,6.4,10.3,39.0,49.0,1009.5,2.0,31.1,False,False
0.0,6.4,10.7,37.0,41.0,1010.5,1.0,31.7,False,False
0.0,7.8,10.7,37.0,39.0,1011.3,2.0,31.7,False,False
0.0,5.8,9.4,31.0,46.0,1010.8,1.0,31.2,False,False
0.0,6.8,10.9,31.0,50.0,1010.8,1.0,31.6,False,False
0.0,5.6,10.7,35.0,44.0,1009.1,4.0,32.1,False,False
0.0,7.0,10.9,37.0,31.0,1009.9,4.0,32.4,False,False
0.0,7.2,10.4,41.0,54.0,1010.4,3.0,31.2,False,False
0.0,7.4,10.9,35.0,31.0,1009.5,3.0,33.6,False,False
0.0,7.8,10.7,33.0,52.0,1007.3,2.0,32.4,False,False
0.0,7.4,10.8,33.0,53.0,1007.0,1.0,32.0,False,False
0.0,6.8,10.8,44.0,29.0,1008.6,1.0,33.9,False,False
0.0,8.8,10.8,31.0,44.0,1009.2,1.0,33.1,False,False
0.0,7.8,11.0,35.0,54.0,1008.7,2.0,32.5,False,False
0.0,7.8,10.6,35.0,35.0,1010.0,1.0,33.9,False,False
0.0,6.8,10.9,33.0,38.0,1010.1,1.0,32.4,False,True
21.2,11.0,2.4,57.0,57.0,1012.1,6.0,28.9,True,True
3.2,3.8,5.2,30.0,66.0,1012.9,7.0,29.2,True,False
0.0,3.6,10.6,39.0,49.0,1011.3,1.0,31.3,False,False
0.0,7.4,10.8,31.0,51.0,1010.0,2.0,31.7,False,False
0.4,7.6,10.4,39.0,56.0,1009.5,1.0,31.0,False,False
0.0,8.4,10.5,37.0,52.0,1010.1,5.0,32.2,False,False
0.0,7.2,6.3,31.0,67.0,1010.0,6.0,29.3,False,False
0.6,4.6,9.8,33.0,47.0,1009.0,4.0,31.3,False,False
0.0,7.0,8.8,35.0,59.0,1007.9,6.0,29.7,False,False
0.0,7.4,10.5,33.0,47.0,1006.9,5.0,32.6,False,False
0.0,7.6,10.9,30.0,38.0,1007.7,4.0,34.0,False,False
0.0,7.2,11.4,35.0,52.0,1008.7,2.0,33.0,False,False
0.0,9.2,9.2,44.0,33.0,1011.2,3.0,33.6,False,False
0.0,9.0,11.1,41.0,28.0,1009.9,1.0,34.3,False,False
0.0,9.6,11.0,37.0,31.0,1011.1,6.0,32.6,False,False
0.0,8.0,11.2,37.0,46.0,1011.7,1.0,33.6,False,False
0.0,7.6,9.4,35.0,52.0,1011.0,4.0,32.6,False,False
0.0,7.0,10.3,37.0,43.0,1009.5,2.0,33.8,False,False
0.6,6.8,3.8,41.0,62.0,1010.2,8.0,30.7,False,True
1.2,4.6,10.0,33.0,43.0,1008.8,3.0,32.0,True,False
0.0,6.6,10.6,35.0,32.0,1008.4,1.0,32.9,False,False
0.0,7.8,10.5,41.0,50.0,1007.2,1.0,31.7,False,False
0.6,7.0,7.8,33.0,49.0,1006.7,2.0,32.2,False,False
0.6,5.2,11.5,35.0,40.0,1006.2,1.0,33.6,False,False
0.4,7.6,11.3,41.0,41.0,1005.7,2.0,34.3,False,False
0.0,8.8,8.2,30.0,51.0,1006.9,7.0,32.5,False,False
0.2,5.8,10.0,35.0,46.0,1007.0,3.0,33.9,False,False
0.0,7.6,10.2,37.0,61.0,1006.5,3.0,32.1,False,True
5.8,7.4,4.4,57.0,61.0,1007.4,5.0,32.0,True,True
3.2,5.0,10.2,35.0,56.0,1007.0,2.0,32.0,True,False
0.0,6.8,10.5,30.0,50.0,1007.0,1.0,33.5,False,False
0.0,6.0,10.7,39.0,55.0,1007.5,2.0,33.1,False,False
0.0,7.0,9.8,41.0,47.0,1007.6,2.0,34.4,False,False
1.0,7.6,11.3,35.0,55.0,1006.9,3.0,33.1,False,True
31.6,13.0,6.9,48.0,58.0,1007.0,2.0,32.3,True,False
0.0,4.0,9.1,52.0,68.0,1006.2,4.0,32.4,False,False
0.0,7.6,6.7,31.0,65.0,1006.7,2.0,32.0,False,True
3.0,4.0,9.2,39.0,46.0,1007.9,7.0,33.4,True,False
0.0,6.0,5.9,54.0,93.0,1006.8,8.0,25.2,False,True
20.4,6.2,8.7,37.0,55.0,1006.2,6.0,32.0,True,False
0.0,4.8,7.1,37.0,58.0,1006.9,7.0,31.5,False,False
0.0,5.6,8.6,39.0,46.0,1007.9,3.0,33.2,False,False
0.0,6.8,7.4,31.0,56.0,1007.1,3.0,33.3,False,True
11.8,6.4,8.3,44.0,59.0,1007.1,5.0,32.1,True,True
2.8,4.6,8.1,41.0,56.0,1008.5,5.0,32.3,True,False
0.0,6.0,9.7,33.0,62.0,1008.1,7.0,32.1,False,True
2.2,6.0,9.9,31.0,64.0,1008.7,1.0,31.0,True,False
0.0,6.4,10.1,37.0,48.0,1008.0,5.0,32.4,False,False
0.0,6.6,8.7,56.0,59.0,1006.8,3.0,32.8,False,False
0.8,5.6,1.8,26.0,64.0,1007.7,7.0,31.0,False,False
0.0,4.0,8.3,31.0,57.0,1007.1,4.0,32.6,False,False
0.0,6.2,11.7,30.0,40.0,1008.0,2.0,34.3,False,False
0.0,7.2,11.1,37.0,56.0,1006.9,2.0,33.2,False,False
0.0,8.0,11.2,41.0,59.0,1006.8,3.0,33.3,False,False
0.0,8.4,2.2,31.0,52.0,1008.9,7.0,32.3,False,False
0.0,5.0,6.2,52.0,76.0,1008.6,7.0,27.1,False,False
0.2,4.8,11.7,39.0,44.0,1009.3,6.0,33.9,False,False
0.0,7.4,11.7,39.0,42.0,1008.1,2.0,34.3,False,False
0.0,8.0,10.3,35.0,40.0,1007.3,3.0,35.1,False,False
0.0,7.8,6.5,31.0,48.0,1007.8,7.0,33.7,False,True
3.4,7.4,4.7,43.0,75.0,1007.6,7.0,29.0,True,False
0.2,7.0,9.2,35.0,53.0,1006.8,6.0,33.4,False,False
0.0,4.5,10.0,35.0,54.0,1004.2,6.0,33.7,False,True
13.8,7.4,3.6,35.0,61.0,1005.1,7.0,32.2,True,True
15.2,5.4,5.6,33.0,74.0,1004.5,7.0,28.3,True,False
1.0,5.2,9.1,28.0,56.0,1002.4,7.0,33.2,False,True
7.2,6.0,2.7,37.0,81.0,1004.0,7.0,27.6,True,True
20.6,4.0,9.9,35.0,54.0,1003.6,5.0,33.8,True,False
0.0,6.2,7.5,43.0,51.0,1003.5,7.0,33.3,False,True
1.8,8.0,2.3,59.0,71.0,1004.1,8.0,29.6,True,True
3.2,1.8,4.6,39.0,58.0,1002.8,6.0,33.2,True,False
0.0,8.0,5.4,50.0,60.0,1003.4,6.0,32.3,False,False
0.0,7.0,8.4,43.0,63.0,1003.4,7.0,33.8,False,False
0.2,7.0,0.8,74.0,67.0,1004.5,7.0,32.1,False,True
30.4,4.4,1.6,44.0,89.0,1003.8,8.0,26.9,True,True
13.2,2.4,5.7,39.0,66.0,1004.7,7.0,31.2,True,True
3.6,2.4,4.8,48.0,90.0,1006.6,8.0,26.2,True,True
4.0,0.8,10.8,41.0,64.0,1004.2,8.0,32.4,True,False
0.0,7.0,2.2,59.0,71.0,1002.7,8.0,29.5,False,False
0.0,4.6,1.2,54.0,88.0,1003.3,7.0,25.8,False,True
20.8,10.2,0.0,59.0,95.0,1002.4,8.0,25.7,True,True
32.8,0.4,1.0,61.0,72.0,1003.6,7.0,29.6,True,True
22.8,4.6,10.3,56.0,64.0,1006.2,7.0,31.9,True,True
1.4,7.4,9.8,54.0,61.0,1005.9,6.0,32.4,True,False
0.0,6.8,6.5,52.0,69.0,1003.7,7.0,32.0,False,False
0.0,7.6,8.3,46.0,71.0,1004.8,8.0,31.6,False,False
0.0,7.8,7.2,46.0,72.0,1004.0,7.0,32.4,False,False
0.0,4.6,9.5,48.0,73.0,1004.2,5.0,32.2,False,False
0.0,7.6,9.0,48.0,71.0,1004.2,7.0,33.4,False,True
25.6,8.2,6.2,46.0,66.0,1006.3,7.0,31.8,True,False
0.2,6.4,8.7,41.0,73.0,1007.1,7.0,29.9,False,False
0.0,5.6,9.5,41.0,62.0,1007.7,5.0,32.5,False,True
2.0,6.4,10.8,80.0,63.0,1008.4,3.0,32.7,True,False
1.0,5.2,8.7,56.0,78.0,1006.8,7.0,28.3,False,False
0.8,6.6,1.0,50.0,82.0,1005.3,7.0,28.6,False,True
18.8,3.2,0.0,54.0,59.0,1003.4,8.0,28.1,True,True
7.4,3.4,0.0,54.0,89.0,1003.8,8.0,25.4,True,True
13.4,1.4,9.1,41.0,62.0,1005.3,5.0,32.0,True,False
0.4,5.2,8.3,41.0,63.0,1006.0,6.0,31.6,False,False
0.8,6.6,9.2,48.0,65.0,1005.4,6.0,31.9,False,True
4.8,7.8,4.0,39.0,70.0,1005.5,6.0,31.5,True,True
1.6,5.4,6.0,37.0,75.0,1005.0,7.0,30.4,True,True
13.0,6.0,4.8,37.0,75.0,1005.0,7.0,30.4,True,True
15.2,1.6,6.8,50.0,71.0,1003.4,7.0,32.1,True,True
6.0,6.0,1.0,50.0,79.0,1004.6,8.0,30.8,True,True
31.8,4.2,9.6,57.0,60.0,1005.2,2.0,32.9,True,True
12.0,7.4,8.4,52.0,68.0,1006.5,4.0,31.5,True,False
0.0,7.6,10.6,52.0,64.0,1008.4,3.0,32.6,False,True
8.0,6.6,8.7,54.0,59.0,1008.5,3.0,32.8,True,False
1.0,6.2,10.5,35.0,74.0,1007.5,7.0,32.0,False,False
0.2,7.4,9.9,31.0,54.0,1007.7,4.0,32.8,False,False
0.0,3.6,10.9,52.0,57.0,1007.8,5.0,33.3,False,True
20.6,6.8,10.5,26.0,62.0,1008.5,2.0,31.7,True,False
0.0,5.4,9.7,37.0,62.0,1006.9,2.0,32.4,False,False
0.0,5.2,7.5,33.0,61.0,1007.9,5.0,31.9,False,True
1.4,5.4,3.7,41.0,80.0,1008.3,7.0,27.7,True,True
26.2,5.4,1.3,56.0,67.0,1007.2,7.0,30.6,True,True
26.2,4.8,5.8,33.0,61.0,1005.3,6.0,31.6,True,True
13.8,6.2,4.0,33.0,79.0,1004.0,7.0,28.2,True,True
1.8,0.8,4.0,39.0,89.0,1003.1,7.0,26.5,True,True
61.8,3.4,1.3,28.0,92.0,1002.8,7.0,27.0,True,True
9.2,2.8,0.2,43.0,91.0,1003.1,8.0,26.7,True,True
80.6,3.2,1.4,43.0,81.0,1003.3,8.0,29.0,True,True
3.2,2.8,7.0,39.0,72.0,1004.5,6.0,30.4,True,True
5.0,4.4,3.5,41.0,64.0,1007.4,7.0,31.9,True,True
92.6,4.4,0.2,50.0,75.0,1008.1,7.0,29.1,True,True
1.2,4.0,9.3,33.0,48.0,1006.8,7.0,32.2,True,False
0.0,4.8,11.3,37.0,52.0,1006.6,3.0,32.8,False,False
0.0,7.4,10.6,41.0,58.0,1007.8,6.0,31.7,False,False
0.0,7.4,4.8,37.0,55.0,1007.0,8.0,31.6,False,False
0.0,6.2,10.8,39.0,45.0,1006.4,2.0,32.8,False,False
0.0,6.4,10.7,44.0,39.0,1006.9,6.0,33.3,False,False
0.0,6.8,8.5,41.0,38.0,1007.2,7.0,34.4,False,False
0.0,6.4,10.1,33.0,32.0,1005.5,6.0,34.7,False,False
0.0,6.6,11.0,33.0,24.0,1005.8,2.0,33.8,False,False
0.0,9.2,11.5,31.0,24.0,1007.6,6.0,33.0,False,False
0.0,7.4,11.5,31.0,22.0,1008.0,4.0,33.6,False,False
0.0,8.0,11.2,31.0,41.0,1007.2,3.0,32.2,False,False
0.0,6.8,8.5,26.0,53.0,1005.9,5.0,31.6,False,False
0.0,6.6,10.5,35.0,65.0,1006.9,7.0,31.0,False,False
0.0,6.4,10.9,28.0,54.0,1007.6,2.0,33.4,False,False
0.6,6.8,10.0,52.0,38.0,1007.4,1.0,33.7,False,False
0.0,8.0,11.3,37.0,40.0,1008.6,1.0,33.8,False,False
0.0,7.8,11.4,26.0,38.0,1008.8,5.0,34.5,False,False
0.0,4.2,11.4,26.0,62.0,1008.2,6.0,32.4,False,False
0.0,7.6,10.9,31.0,56.0,1008.3,1.0,32.7,False,True
2.2,5.6,10.9,33.0,62.0,1008.7,2.0,32.3,True,False
0.0,5.6,11.4,37.0,36.0,1009.7,2.0,32.9,False,False
0.0,7.0,11.2,43.0,31.0,1010.4,3.0,34.1,False,False
0.0,8.6,10.9,44.0,25.0,1010.8,7.0,33.4,False,False
0.0,7.8,11.2,44.0,32.0,1009.8,2.0,33.5,False,False
0.0,7.6,11.0,41.0,53.0,1009.9,2.0,32.3,False,False
0.0,4.6,8.0,31.0,62.0,1010.6,6.0,30.5,False,False
0.0,6.4,11.1,39.0,27.0,1009.5,2.0,33.2,False,False
0.0,6.2,11.2,35.0,35.0,1008.3,2.0,32.8,False,False
0.0,6.8,11.1,39.0,40.0,1007.5,3.0,33.6,False,False
0.0,7.2,9.9,46.0,38.0,1008.1,4.0,34.3,False,False
0.0,7.2,7.0,46.0,48.0,1010.1,7.0,32.6,False,False
0.0,8.0,10.6,39.0,41.0,1008.9,4.0,33.3,False,False
0.0,7.2,10.9,41.0,42.0,1007.3,3.0,34.3,False,False
0.0,5.6,10.2,35.0,37.0,1007.8,5.0,33.3,False,False
0.0,8.0,11.2,41.0,35.0,1008.2,1.0,32.2,False,False
0.0,7.4,9.9,41.0,35.0,1008.5,7.0,33.4,False,False
0.0,7.0,6.8,31.0,52.0,1008.9,7.0,31.8,False,False
0.0,5.4,11.0,39.0,44.0,1008.0,3.0,33.6,False,False
0.0,5.8,11.0,33.0,39.0,1009.9,3.0,33.3,False,False
0.0,6.6,9.4,28.0,57.0,1008.9,7.0,31.8,False,False
0.0,5.0,9.2,41.0,48.0,1007.5,4.0,31.4,False,False
0.6,5.0,10.5,33.0,52.0,1007.7,7.0,31.6,False,False
0.0,6.8,6.0,41.0,56.0,1009.2,7.0,32.2,False,False
0.0,6.8,5.8,41.0,60.0,1009.8,8.0,30.9,False,True
8.2,5.2,7.0,44.0,57.0,1009.2,7.0,32.1,True,True
1.6,4.8,7.0,44.0,70.0,1009.7,7.0,30.1,True,False
0.0,4.2,10.4,48.0,51.0,1009.8,3.0,31.7,False,False
0.0,7.2,9.8,37.0,46.0,1009.1,5.0,32.9,False,False
0.0,5.6,8.1,35.0,57.0,1009.1,6.0,32.0,False,False
0.0,5.2,8.4,39.0,64.0,1009.0,6.0,31.3,False,True
21.2,6.4,10.8,50.0,37.0,1010.2,1.0,29.2,True,False
0.0,10.6,9.2,48.0,31.0,1011.9,2.0,26.9,False,False
0.0,5.6,9.6,44.0,38.0,1011.2,2.0,28.6,False,False
0.0,5.0,3.0,35.0,53.0,1010.8,7.0,28.8,False,False
0.0,3.0,8.9,39.0,48.0,1010.6,7.0,30.8,False,False
0.0,5.8,3.8,43.0,64.0,1010.4,7.0,28.6,False,False
0.0,3.6,11.0,39.0,33.0,1009.7,6.0,30.8,False,False
0.0,7.8,9.7,43.0,44.0,1009.2,5.0,32.2,False,False
0.4,5.8,11.2,43.0,41.0,1008.5,1.0,31.6,False,False
0.0,6.6,11.0,46.0,29.0,1008.0,6.0,32.3,False,False
0.0,7.0,10.9,48.0,38.0,1008.8,5.0,30.5,False,False
0.0,9.0,11.1,44.0,40.0,1008.9,1.0,30.0,False,False
0.0,6.6,10.2,44.0,43.0,1008.8,3.0,30.8,False,False
0.0,5.8,9.4,41.0,47.0,1009.7,7.0,31.4,False,False
0.0,6.8,9.8,48.0,44.0,1009.9,5.0,32.1,False,False
0.0,7.4,10.9,57.0,40.0,1009.9,1.0,31.2,False,False
0.0,6.2,10.9,44.0,36.0,1008.2,5.0,31.2,False,False
0.0,6.4,6.6,31.0,49.0,1008.0,7.0,30.9,False,False
0.0,5.2,11.0,41.0,37.0,1007.8,2.0,32.4,False,False
0.0,6.6,10.6,28.0,59.0,1006.8,6.0,30.0,False,False
0.0,5.2,11.2,41.0,30.0,1006.5,4.0,32.8,False,False
0.0,8.0,9.8,44.0,32.0,1007.7,7.0,30.9,False,False
0.0,6.8,10.7,46.0,22.0,1009.2,6.0,30.1,False,False
0.0,8.4,10.8,35.0,22.0,1008.5,7.0,29.7,False,False
0.0,6.6,10.9,26.0,43.0,1007.6,4.0,29.8,False,False
0.0,4.4,10.8,41.0,31.0,1007.9,2.0,30.7,False,False
0.0,5.4,3.9,39.0,36.0,1009.5,6.0,30.6,False,False
0.2,6.2,3.3,43.0,30.0,1010.4,7.0,29.9,False,False
0.0,10.0,4.5,52.0,19.0,1011.4,7.0,30.2,False,False
0.0,9.2,0.1,39.0,31.0,1012.2,7.0,28.9,False,False
0.0,6.8,7.7,48.0,28.0,1011.9,6.0,31.0,False,False
0.0,7.0,10.9,52.0,31.0,1011.9,1.0,31.0,False,False
0.0,6.6,10.8,44.0,28.0,1011.5,4.0,31.9,False,False
0.0,7.2,10.6,31.0,58.0,1009.4,1.0,30.5,False,False
0.0,6.4,9.7,30.0,60.0,1009.3,4.0,29.7,False,False
0.0,5.0,10.8,31.0,54.0,1010.3,3.0,29.3,False,False
0.0,6.6,5.6,41.0,21.0,1011.9,7.0,31.6,False,False
0.0,7.2,11.0,56.0,21.0,1012.7,1.0,30.0,False,False
0.0,8.8,11.1,48.0,17.0,1012.2,1.0,28.1,False,False
0.0,8.6,10.8,48.0,30.0,1012.6,1.0,26.6,False,False
0.0,7.6,9.8,41.0,35.0,1011.5,1.0,29.0,False,False
0.0,5.2,7.1,35.0,47.0,1009.5,6.0,29.0,False,False
0.0,6.4,10.8,37.0,39.0,1009.7,2.0,30.7,False,False
0.0,4.0,9.8,39.0,32.0,1010.2,3.0,32.2,False,False
0.0,7.8,7.1,46.0,42.0,1010.7,7.0,32.0,False,False
0.0,7.2,7.6,48.0,39.0,1010.4,6.0,33.5,False,False
0.0,5.6,10.3,57.0,39.0,1010.1,3.0,31.4,False,False
0.0,7.8,10.9,50.0,25.0,1009.4,1.0,32.1,False,False
0.0,9.0,10.9,50.0,41.0,1010.1,2.0,31.7,False,False
0.0,8.0,10.0,50.0,40.0,1010.2,6.0,31.8,False,False
0.0,5.6,4.4,35.0,42.0,1010.3,7.0,31.1,False,False
0.0,5.4,11.2,50.0,37.0,1010.2,2.0,31.6,False,False
0.0,7.8,11.2,56.0,22.0,1010.5,1.0,31.7,False,False
0.0,8.0,11.2,56.0,20.0,1009.7,1.0,32.1,False,False
0.0,7.8,11.1,39.0,24.0,1009.0,6.0,30.8,False,False
0.0,7.4,9.9,41.0,47.0,1009.5,7.0,29.3,False,False
0.0,7.2,10.9,35.0,57.0,1009.2,6.0,29.0,False,False
0.0,5.8,11.1,31.0,43.0,1007.8,2.0,29.7,False,False
0.0,5.0,7.6,41.0,37.0,1009.5,3.0,30.4,False,False
0.0,5.2,10.8,44.0,27.0,1011.9,3.0,32.6,False,False
0.0,10.4,11.0,50.0,19.0,1013.7,0.0,31.2,False,False
0.0,11.4,11.2,48.0,12.0,1013.3,0.0,28.6,False,False
0.0,9.0,11.2,50.0,15.0,1012.6,1.0,29.2,False,False
0.0,10.2,11.2,35.0,22.0,1012.2,1.0,29.5,False,False
0.0,7.4,10.4,31.0,45.0,1011.8,1.0,28.7,False,False
0.0,5.8,7.8,24.0,42.0,1011.2,7.0,29.4,False,False
0.0,4.4,10.1,37.0,44.0,1010.2,7.0,29.6,False,False
0.0,4.4,10.9,50.0,19.0,1009.1,7.0,32.0,False,False
0.0,8.0,9.4,39.0,19.0,1009.8,6.0,30.7,False,False
0.0,6.6,11.1,37.0,28.0,1009.6,1.0,30.4,False,False
0.0,7.6,11.1,43.0,17.0,1011.0,1.0,31.9,False,False
0.0,10.2,11.0,48.0,19.0,1012.2,0.0,30.7,False,False
0.0,8.4,11.2,57.0,10.0,1011.6,1.0,31.2,False,False
0.0,9.0,11.1,52.0,11.0,1012.1,0.0,30.1,False,False
0.0,8.4,11.0,41.0,11.0,1011.5,0.0,31.7,False,False
0.0,5.8,11.2,37.0,35.0,1011.4,0.0,29.3,False,False
0.0,6.6,11.4,37.0,40.0,1011.1,0.0,27.9,False,False
0.0,7.2,11.2,35.0,42.0,1010.6,0.0,28.9,False,False
0.0,6.0,10.1,37.0,50.0,1010.9,4.0,27.1,False,False
0.0,6.2,9.0,31.0,47.0,1010.8,7.0,28.4,False,False
0.0,5.2,10.5,35.0,56.0,1010.5,7.0,28.7,False,False
0.0,4.8,10.9,31.0,54.0,1010.8,2.0,29.0,False,False
0.0,5.4,10.5,30.0,55.0,1010.7,2.0,29.5,False,False
0.0,5.8,10.9,31.0,55.0,1010.8,1.0,30.2,False,False
0.0,6.2,10.9,35.0,58.0,1010.3,2.0,30.0,False,False
0.0,6.8,11.1,33.0,55.0,1010.0,2.0,30.1,False,False
0.0,8.0,11.2,39.0,51.0,1011.4,1.0,30.3,False,False
0.0,6.4,11.3,37.0,50.0,1009.7,1.0,29.9,False,False
0.0,7.2,10.9,31.0,52.0,1009.8,1.0,30.9,False,False
0.0,6.4,11.3,37.0,51.0,1009.8,1.0,31.2,False,False
0.0,6.4,8.7,30.0,56.0,1010.3,2.0,30.1,False,True
2.6,5.2,2.1,37.0,23.0,1012.2,6.0,30.8,True,False
0.0,4.8,11.3,39.0,10.0,1011.9,2.0,32.6,False,False
0.0,8.0,11.5,35.0,31.0,1012.2,1.0,30.2,False,False
0.0,7.2,10.7,41.0,35.0,1011.4,5.0,31.8,False,False
0.0,7.4,11.1,39.0,31.0,1012.0,6.0,31.6,False,False
0.0,8.4,11.2,35.0,47.0,1011.2,3.0,29.8,False,False
0.0,7.0,11.1,39.0,52.0,1010.7,1.0,30.2,False,False
0.0,6.4,10.8,33.0,51.0,1012.1,3.0,30.7,False,False
0.0,6.0,10.6,39.0,44.0,1011.5,2.0,31.1,False,False
0.0,7.0,11.3,39.0,43.0,1011.5,1.0,31.8,False,False
0.0,7.4,11.3,54.0,33.0,1011.6,1.0,32.5,False,False
0.0,9.0,11.1,54.0,32.0,1011.7,1.0,32.0,False,False
0.0,9.4,11.1,61.0,30.0,1011.8,2.0,31.4,False,False
0.0,10.2,11.1,57.0,26.0,1011.2,2.0,32.2,False,False
0.0,9.2,11.1,50.0,27.0,1011.8,1.0,30.8,False,False
0.0,9.4,11.2,52.0,30.0,1011.5,2.0,32.3,False,False
0.0,9.0,11.1,44.0,37.0,1010.9,2.0,31.1,False,False
0.0,8.0,10.5,41.0,41.0,1010.3,3.0,31.2,False,False
0.2,7.6,10.4,33.0,47.0,1009.7,2.0,31.1,False,False
0.0,8.4,10.3,35.0,48.0,1010.6,6.0,31.5,False,False
0.0,7.8,10.9,31.0,52.0,1010.5,6.0,31.0,False,False
0.0,8.0,10.8,37.0,37.0,1009.1,2.0,33.7,False,False
0.0,9.6,10.4,30.0,50.0,1008.8,1.0,31.9,False,False
0.0,6.6,10.8,31.0,52.0,1009.1,1.0,30.8,False,False
0.0,6.0,10.0,37.0,59.0,1008.1,2.0,30.6,False,False
0.0,7.2,10.7,37.0,58.0,1006.7,1.0,31.7,False,False
0.0,7.4,8.2,37.0,58.0,1007.4,6.0,31.0,False,False
0.0,7.6,11.2,33.0,38.0,1007.4,4.0,32.9,False,False
0.0,6.6,10.7,30.0,49.0,1007.6,2.0,33.0,False,False
0.0,6.4,8.7,33.0,40.0,1008.4,5.0,32.7,False,False
0.0,8.4,5.9,30.0,39.0,1008.5,1.0,33.0,False,False
0.0,6.4,10.4,31.0,33.0,1008.2,1.0,33.4,False,False
0.0,8.8,10.7,31.0,29.0,1009.1,3.0,33.9,False,False
0.0,8.8,11.2,35.0,33.0,1010.2,5.0,33.5,False,False
0.0,8.2,11.0,37.0,24.0,1009.7,1.0,32.7,False,False
0.0,9.8,11.2,35.0,42.0,1008.8,2.0,31.7,False,False
0.0,8.6,8.2,31.0,46.0,1007.8,5.0,31.7,False,False
0.0,8.0,9.8,37.0,48.0,1007.4,2.0,31.9,False,False
0.0,6.8,11.0,39.0,36.0,1008.3,1.0,33.0,False,False
0.0,8.0,10.8,46.0,41.0,1009.8,1.0,32.7,False,False
0.0,8.8,11.0,33.0,52.0,1010.5,2.0,32.0,False,False
0.0,8.0,6.9,57.0,53.0,1009.3,5.0,31.8,False,True
18.2,7.2,11.3,41.0,55.0,1008.2,2.0,32.2,True,False
0.0,7.8,10.4,39.0,45.0,1007.4,2.0,33.3,False,False
0.0,7.6,11.3,33.0,46.0,1008.1,2.0,31.9,False,False
0.0,10.2,9.9,39.0,51.0,1007.8,5.0,31.8,False,False
0.0,6.6,8.4,41.0,58.0,1008.2,7.0,31.9,False,True
2.0,8.0,9.8,37.0,47.0,1008.5,4.0,33.3,True,False
0.0,7.6,9.4,39.0,24.0,1008.8,6.0,35.6,False,False
0.0,10.2,10.8,39.0,44.0,1007.8,7.0,33.2,False,False
0.0,9.6,10.3,35.0,50.0,1006.9,3.0,32.7,False,False
0.0,7.2,10.7,35.0,42.0,1007.7,3.0,34.1,False,False
0.0,8.4,5.0,52.0,62.0,1008.9,7.0,31.4,False,True
14.4,7.8,6.9,43.0,51.0,1010.8,7.0,32.5,True,True
2.8,5.0,7.2,35.0,53.0,1009.6,4.0,33.2,True,False
0.0,7.8,4.4,33.0,62.0,1010.2,7.0,31.6,False,False
0.0,6.4,9.5,48.0,57.0,1009.0,1.0,32.2,False,False
0.0,7.2,10.7,44.0,61.0,1008.5,3.0,32.4,False,False
0.0,7.6,10.4,44.0,48.0,1007.8,3.0,33.1,False,False
0.0,7.8,9.7,35.0,54.0,1007.5,4.0,32.3,False,False
0.0,6.8,10.8,33.0,67.0,1008.1,5.0,32.0,False,True
7.8,7.8,8.5,31.0,65.0,1007.2,6.0,31.3,True,True
26.8,8.6,8.6,39.0,76.0,1008.0,4.0,29.1,True,True
2.8,4.6,10.4,39.0,61.0,1008.8,5.0,32.3,True,True
17.6,9.2,9.3,72.0,64.0,1009.4,4.0,32.0,True,True
5.6,7.0,8.5,33.0,64.0,1009.2,5.0,31.2,True,False
0.4,5.2,9.6,50.0,46.0,1009.5,4.0,32.8,False,False
0.0,8.0,9.2,39.0,64.0,1009.3,7.0,30.3,False,False
0.2,7.6,9.2,33.0,55.0,1008.5,5.0,32.4,False,False
0.0,7.8,11.8,44.0,31.0,1008.5,1.0,35.0,False,False
0.0,9.6,8.4,41.0,60.0,1008.4,3.0,33.1,False,False
0.8,5.6,11.9,30.0,60.0,1008.4,2.0,31.6,False,False
0.0,7.6,10.4,35.0,73.0,1009.0,6.0,29.2,False,False
0.4,7.0,11.0,43.0,46.0,1008.5,6.0,34.1,False,True
105.0,7.0,7.7,31.0,49.0,1008.6,5.0,32.4,True,False
0.0,5.0,11.0,37.0,57.0,1007.9,2.0,32.2,False,False
0.0,7.2,11.5,33.0,51.0,1007.1,2.0,32.7,False,True
1.2,9.4,11.5,41.0,58.0,1006.3,3.0,32.0,True,False
0.0,7.4,10.7,33.0,55.0,1007.2,3.0,32.4,False,True
9.4,7.8,10.4,35.0,49.0,1005.6,7.0,32.9,True,False
0.0,6.4,5.8,72.0,62.0,1005.0,3.0,32.5,False,True
14.4,6.6,10.4,89.0,59.0,1004.2,2.0,33.1,True,True
2.8,6.0,9.5,50.0,48.0,1005.3,4.0,33.8,True,True
31.8,8.6,10.2,54.0,57.0,1007.2,7.0,32.7,True,True
17.2,6.8,1.4,44.0,71.0,1008.1,7.0,30.7,True,False
0.0,3.4,8.1,59.0,65.0,1005.0,3.0,32.7,False,True
10.2,6.2,10.9,50.0,58.0,1004.3,2.0,32.8,True,True
9.8,7.8,10.1,39.0,68.0,1004.9,7.0,29.2,True,True
